Firmware compiled Oct  8 2012, running ChibiOS
core free memory : 61368 bytes
Data format: Time, Pressure (PSI), PPG channels 1,2,...
0.92571,0.01314,200734,185266,200490,6098,207556
0.93428,0.01314,200811,185256,200461,6076,207604
0.94285,0.01314,200568,185122,200373,6068,207482
0.95142,0.01314,200014,184752,200158,6026,207142
0.95999,0.01314,199294,184212,199922,6061,206554
0.96857,0.01314,198277,183404,199511,6112,205720
0.97714,0.01314,197215,182634,199045,6056,204941
0.98571,0.01314,196468,182054,198707,6084,204123
0.99428,0.01314,195686,181474,198404,6104,203538
1.00285,0.01314,195034,181131,198303,6102,202980
1.01142,0.01314,194668,180894,198095,6094,202576
1.01999,0.01314,194613,180694,197944,6071,202226
1.02857,0.01314,194587,180636,197809,6091,202026
1.03714,0.01314,194598,180577,197757,6088,201881
1.04571,0.01314,194657,180543,197744,6070,201766
1.05428,0.01314,194788,180643,197749,6097,201762
1.06285,0.01314,194900,180683,197830,6054,201803
1.07142,0.01314,194977,180694,197883,6062,201846
1.07999,0.02700,195139,180807,198011,6067,201920
1.08857,0.02700,195134,180832,198125,6069,201998
1.09714,0.00000,195881,181371,199423,6072,202785
1.10571,0.01314,196826,181917,199672,6083,203271
1.11428,0.04085,197140,182133,199700,6076,203492
1.12285,0.01314,199280,181811,200548,5983,197709
1.13142,0.00000,199335,181832,200808,5937,197935
1.13999,0.00000,199359,181833,200723,5961,197784
1.14857,0.02700,199473,182051,200961,5972,198216
1.15714,0.01314,199517,182102,200908,5972,197985
1.16571,0.06856,199812,182342,200977,5970,198251
1.17428,0.06856,199761,182395,201147,5979,198090
1.18285,0.02700,200006,182403,200962,5956,197997
1.19142,0.01314,200022,182497,201111,5903,198100
1.19999,0.00000,200129,182368,200894,5925,197678
1.20857,0.00000,200054,182390,200934,5937,198018
1.21714,0.01314,199750,182176,200871,5943,197511
1.22571,0.01314,199856,182178,200757,5899,197668
1.23428,0.00000,199526,181996,200810,5980,197385
1.24285,0.01314,199592,181853,200603,5889,197306
1.25142,0.01314,199316,181785,200720,5924,197359
1.25999,0.00000,199273,181663,200588,5922,196991
1.26857,0.00000,199303,181675,200621,5940,197296
1.27714,0.00000,199087,181578,200662,5971,196935
1.28571,0.01314,199210,181628,200642,5933,197223
1.29428,0.00000,199110,181652,200772,5980,197196
1.30285,0.02700,199433,181779,200667,5954,197233
1.31142,0.00000,199565,181982,200935,5971,197570
1.31999,0.00000,199953,182069,200882,5881,197387
1.32857,0.00000,200402,182459,201070,5931,198008
1.33714,0.00000,200791,182687,201177,5977,197868
1.34571,0.02700,201475,183039,201234,5900,198420
1.35428,0.00000,201754,183247,201450,5953,198617
1.36285,0.01314,202393,183528,201381,5914,198852
1.37142,0.00000,202656,183776,201655,5891,199349
1.37999,0.00000,202983,183949,201614,5935,199294
1.38857,0.01314,203225,184205,201866,5916,199914
1.39714,0.01314,203211,184202,201935,5951,199689
1.40571,0.01314,203568,184447,201960,5915,200195
1.41428,0.00000,203548,184503,202167,5971,200257
1.42285,0.01314,203874,184616,202108,5895,200302
1.43142,0.01314,203775,184682,202327,5934,200661
1.43999,0.01314,203873,184696,202285,5958,200429
1.44857,0.00000,203894,184869,202410,5931,200932
1.45714,0.02700,203815,184765,202486,5929,200637
1.46571,0.02700,204049,184837,202476,5904,200922
1.47428,0.00000,203830,184800,202601,5971,200882
1.48285,0.00000,203914,184808,202484,5936,200866
1.49142,0.02700,203682,184829,202734,5943,201121
1.49999,0.01314,203559,184618,202567,5942,200750
1.50857,0.00000,203504,184722,202716,5950,201203
1.51714,0.01314,203477,184690,202762,5936,200915
1.52571,0.02700,203943,184986,202735,5916,201278
1.53428,0.02700,204018,185169,202874,5946,201297
1.54285,0.01314,204569,185348,202783,5870,201410
1.55142,0.02700,204794,185634,202996,5937,201847
1.55999,0.00000,205240,185812,202962,5942,201736
1.56857,0.01314,205579,186059,203096,5916,202359
1.57714,0.06856,205551,186067,203138,5938,202136
1.58571,0.06856,205595,186027,203149,5875,202414
1.59428,0.01314,204958,185677,203137,5953,202136
1.60285,0.00000,204356,185158,202740,5912,201575
1.61142,0.01314,203127,184410,202561,5973,200940
1.61999,0.01314,201863,183433,201990,5956,199551
1.62857,0.00000,200642,182666,201600,5911,198865
1.63714,0.00000,199469,181752,201256,5967,197521
1.64571,0.01314,199087,181376,200802,5903,197184
1.65428,0.02700,198551,181021,200701,5981,196699
1.66285,0.00000,198573,180869,200342,5934,196335
1.67142,0.02700,198364,180751,200342,5943,196340
1.67999,0.00000,198380,180666,200153,5917,195868
1.68857,0.00000,198456,180724,200159,5935,196219
1.69714,0.00000,198313,180645,200243,5995,195755
1.70571,0.01314,198449,180693,200220,5932,195924
1.71428,0.01314,198298,180722,200411,5939,195941
1.72285,0.00000,198522,180742,200289,5884,195838
1.73142,0.04085,198442,180863,200574,5908,196251
1.73999,0.04085,198490,180788,200565,5983,196029
1.74857,0.05470,198510,180978,200816,5896,196574
1.75714,0.01314,198369,180895,200961,5983,196357
1.76571,0.01314,198636,181085,201052,5885,196699
1.77428,0.01314,198711,181215,201251,6005,196794
1.78285,0.02700,199128,181430,201221,5895,196961
1.79142,0.02700,199383,181715,201458,5925,197451
1.79999,0.00000,199944,181940,201479,5944,197351
1.80857,0.01314,200524,182348,201587,5957,198070
1.81714,0.00000,200713,182392,201755,5948,198130
1.82571,0.02700,201046,182610,201707,5903,198641
1.83428,0.04085,200911,182645,201916,5957,198833
1.84285,0.04085,200828,182520,201842,5955,198862
1.85142,0.01314,200267,182458,202017,5935,199006
1.85999,0.02700,199617,182193,201973,5980,198550
1.86857,0.00000,199349,182163,202081,5997,198769
1.87714,0.01314,198986,181905,202090,5989,198204
1.88571,0.12397,199188,181940,201966,5925,198287
1.89428,0.12397,199116,181820,201936,5986,198091
1.90285,0.00000,199203,181754,201728,5956,197906
1.91142,0.00000,198931,181647,201798,5973,197996
1.91999,0.01314,198756,181429,201583,5944,197442
1.92857,0.01314,198538,181360,201561,5973,197731
1.93714,0.02700,197944,181067,201547,5965,197123
1.94571,0.02700,197861,180958,201463,5887,197169
1.95428,0.02700,197475,180764,201576,5995,196999
1.96285,0.01314,197483,180629,201398,5951,196780
1.97142,0.00000,197265,180610,201526,5934,196949
1.97999,0.01314,197196,180456,201475,5954,196492
1.98857,0.05470,197277,180661,201516,5929,196881
1.99714,0.05470,197213,180670,201626,5959,196634
2.00571,0.00000,197590,180878,201481,5847,196962
2.01428,0.01314,197623,181037,201640,5948,197060
2.02285,0.02700,198132,181155,201507,5934,197124
2.03142,0.00000,198258,181366,201739,5935,197551
2.03999,0.06856,198502,181469,201709,5969,197414
2.04857,0.06856,198808,181727,201768,5948,198041
2.05714,0.00000,198801,181682,201902,6030,197800
2.06571,0.00000,198954,181734,201920,5898,198036
2.07428,0.01314,198726,181657,202110,5979,198078
2.08285,0.02700,198863,181639,202018,5932,198034
2.09142,0.00000,198776,181732,202215,5996,198260
2.09999,0.00000,198846,181713,202125,5926,197988
2.10857,0.02700,199004,181893,202204,5973,198479
2.11714,0.01314,198926,182003,202304,5955,198299
2.12571,0.00000,199403,182280,202209,5953,198630
2.13428,0.02700,199361,182466,202386,5975,198744
2.14285,0.00000,199619,182489,202313,5928,198741
2.15142,0.00000,199455,182540,202467,5962,199029
2.15999,0.00000,199491,182505,202341,5947,198717
2.16857,0.01314,199625,182633,202470,5978,199188
2.17714,0.01314,199619,182719,202474,5986,198989
2.18571,0.00000,200057,182912,202415,5911,199290
2.19428,0.02700,200030,183026,202543,5997,199353
2.20285,0.02700,200389,183079,202500,5966,199316
2.21142,0.00000,200492,183223,202662,5974,199686
2.21999,0.00000,200785,183328,202641,6001,199403
2.22857,0.02700,201144,183575,202773,5950,199904
2.23714,0.01314,201199,183583,202872,6010,199729
2.24571,0.02700,201529,183747,202783,5867,200087
2.25428,0.02700,201301,183740,203031,5945,200120
2.26285,0.02700,201440,183702,202971,5941,200007
2.27142,0.00000,201241,183758,203149,5946,200345
2.27999,0.00000,201213,183650,203015,5967,199887
2.28857,0.02700,201162,183654,202953,5941,200037
2.29714,0.00000,200623,183268,202772,5975,199450
2.30571,0.00000,200257,182896,202423,5911,199063
2.31428,0.00000,199290,182293,202155,5993,198345
2.32285,0.01314,198758,181702,201583,5946,197485
2.33142,0.01314,198072,181299,201347,5928,197145
2.33999,0.00000,197494,180846,200901,5979,196485
2.34857,0.06856,197011,180526,200726,5949,196631
2.35714,0.06856,196545,180239,200515,6023,196028
2.36571,0.00000,196455,180139,200333,5923,195959
2.37428,0.00000,196076,180016,200288,5985,195842
2.38285,0.01314,196118,179958,200066,5946,195593
2.39142,0.01314,196126,180067,200196,5948,195778
2.39999,0.11012,196326,180143,200061,5959,195484
2.40857,0.11012,196756,180348,200173,5935,196048
2.41714,0.01314,196724,180278,200219,5998,195819
2.42571,0.00000,196988,180382,200276,5940,196237
2.43428,0.00000,196871,180483,200483,5981,196362
2.44285,0.02700,197136,180511,200446,5917,196403
2.45142,0.05470,197077,180718,200674,5937,196757
2.45999,0.05470,197057,180654,200709,6001,196536
2.46857,0.01314,197067,180796,200904,5951,197022
2.47714,0.00000,197023,180835,201061,5953,196826
2.48571,0.01314,197483,181104,201052,5882,197211
2.49428,0.00000,197646,181284,201250,6009,197394
2.50285,0.00000,198142,181479,201184,5942,197414
2.51142,0.00000,198409,181740,201415,5955,197969
2.51999,0.01314,198727,181866,201393,5958,197814
2.52857,0.00000,199192,182149,201498,5976,198284
2.53714,0.02700,199286,182211,201619,5930,198017
2.54571,0.00000,199703,182440,201533,5896,198264
2.55428,0.00000,199532,182442,201726,6019,198296
2.56285,0.00000,199701,182422,201489,5941,198233
2.57142,0.00000,199382,182420,201554,6004,198523
2.57999,0.01314,198930,182071,201421,5951,198173
2.58857,0.00000,198575,182023,201486,5925,198371
2.59714,0.00000,198085,181768,201405,5932,197737
2.60571,0.00000,198039,181722,201252,5924,197662
2.61428,0.00000,197693,181564,201279,5982,197547
2.62285,0.00000,197801,181475,201093,5940,197263
2.63142,0.01314,197673,181418,201208,5951,197569
2.63999,0.01314,197706,181304,200994,5958,197165
2.64857,0.00000,197839,181463,201007,5959,197625
2.65714,0.01314,197726,181385,201085,6014,197319
2.66571,0.01314,197968,181458,200998,5926,197436
2.67428,0.01314,197621,181339,201155,6008,197456
2.68285,0.00000,197755,181317,200995,5980,197321
2.69142,0.01314,197759,181461,201223,5937,197672
2.69999,0.01314,197854,181769,201096,6025,197002
2.70857,0.06856,198112,182061,201116,6009,197238
2.71714,0.06856,197928,182156,201231,6031,196903
2.72571,0.01314,198334,182257,201232,5898,197330
2.73428,0.00000,198148,182468,201456,5993,197554
2.74285,0.00000,198654,182570,201361,5964,197572
2.75142,0.01314,198808,182811,201610,5978,198195
2.75999,0.01314,198979,182867,201564,5975,197920
2.76857,0.01314,199280,183019,201698,5924,198547
2.77714,0.00000,199036,182978,201725,5970,198371
2.78571,0.02700,199392,182883,201762,5867,198802
2.79428,0.01314,199115,182692,201979,6035,199215
2.80285,0.00000,199136,182586,201900,5989,199079
2.81142,0.00000,198963,182567,202058,5988,199367
2.81999,0.00000,198654,182363,202042,5968,198853
2.82857,0.01314,198526,182443,202137,5993,198914
2.83714,0.00000,197996,182417,202126,5990,198165
2.84571,0.02700,198145,182381,202031,5898,198181
2.85428,0.00000,197688,182299,202205,6022,198186
2.86285,0.02700,197897,182238,202013,5962,197976
2.87142,0.02700,197856,182343,202169,5977,198457
2.87999,0.02700,198023,182362,202071,5975,198164
2.88857,0.01314,198255,182427,202167,5940,198870
2.89714,0.00000,198049,182223,202189,5966,199007
2.90571,0.02700,198479,182340,202160,5917,199266
2.91428,0.06856,198419,182429,202287,5959,199433
2.92285,0.06856,198702,182480,202199,5978,199243
2.93142,0.00000,198669,182587,202354,5996,199478
2.93999,0.01314,198607,182678,202375,6013,198834
2.94857,0.00000,198622,182760,202451,5960,199073
2.95714,0.02700,198156,182587,202492,6008,198677
2.96571,0.12397,198231,182437,202405,5872,198674
2.97428,0.12397,197680,182130,202529,5976,198784
2.98285,0.01314,197364,181578,202276,5959,198499
2.99142,0.00000,196695,181150,202213,5952,198435
2.99999,0.00000,196012,180654,201758,6000,197580
3.00857,0.01314,195440,180235,201461,5972,197301
3.01714,0.00000,194677,179755,201161,6013,196429
3.02571,0.00000,194399,179450,200795,5947,196055
3.03428,0.01314,193749,179282,200519,6038,195369
3.04285,0.00000,193684,179172,200125,5962,194364
3.05142,0.00000,193440,179055,200077,5971,194270
3.05999,0.01314,193024,178811,199412,5946,193703
3.06857,0.05470,192636,178846,197518,5844,199810
3.07714,0.05470,192592,178587,197829,6052,200068
3.08571,0.00000,192741,178571,197778,6084,200052
3.09428,0.01314,192710,178542,197766,6115,200072
3.10285,0.01314,192627,178547,197771,6109,200065
3.11142,0.00000,192532,178558,197928,6122,200088
3.11999,0.00000,192666,178592,197997,6088,200159
3.12857,0.00000,192739,178451,198198,6024,200324
3.13714,0.01314,192761,178249,198300,6073,200437
3.14571,0.00000,192924,178269,198411,6060,200551
3.15428,0.01314,192924,178357,198526,6118,200671
3.16285,0.00000,193067,178485,198554,6129,200781
3.17142,0.00000,193357,178826,198563,6061,200973
3.17999,0.00000,193582,179284,198564,6115,201018
3.18857,0.02700,193746,179531,198617,6108,201133
3.19714,0.01314,193925,179643,198611,6128,201227
3.20571,0.01314,194116,179768,198652,6089,201307
3.21428,0.02700,194295,179874,198689,6114,201465
3.22285,0.01314,194358,179812,198693,6099,201505
3.23142,0.01314,194378,179746,198926,6131,201572
3.23999,0.01314,194421,179386,198966,6068,201680
3.24857,0.01314,194413,179341,199030,6098,201692
3.25714,0.00000,194169,179203,199003,6124,201649
3.26571,0.01314,194061,179049,199019,6062,201555
3.27428,0.00000,194056,178992,199035,6101,201382
3.28285,0.00000,194046,178883,198938,6093,201277
3.29142,0.01314,193829,178768,198894,6055,201014
3.29999,0.00000,193555,178585,198797,6104,200807
3.30857,0.01314,193545,178643,198818,6116,200653
3.31714,0.01314,193414,178570,198760,6082,200498
3.32571,0.02700,193458,178539,198777,6089,200353
3.33428,0.02700,193477,178500,198770,6088,200279
3.34285,0.01314,193493,178315,198776,6033,200224
3.35142,0.02700,193525,178279,198805,6068,200220
3.35999,0.01314,193492,178165,198815,6084,200244
3.36857,0.02700,193596,178194,198885,6092,200272
3.37714,0.00000,193519,178088,198942,6037,200280
3.38571,0.00000,193666,178146,199007,6065,200381
3.39428,0.00000,193807,178272,198997,6072,200461
3.40285,0.00000,194022,178280,199074,6066,200559
3.41142,0.02700,194152,178439,199103,6075,200592
3.41999,0.00000,194067,178386,199145,6023,200566
3.42857,0.00000,193919,178391,199309,6083,200563
3.43714,0.00000,193709,178277,199375,6056,200440
3.44571,0.01314,193570,178243,199363,6040,200349
3.45428,0.00000,193488,178197,199433,6055,200294
3.46285,0.02700,193507,178162,199400,6077,200263
3.47142,0.02700,193614,178319,199463,6061,200376
3.47999,0.00000,193873,178375,199469,6078,200529
3.48857,0.00000,194223,178672,199519,6084,200754
3.49714,0.02700,194604,178832,199539,6062,200949
3.50571,0.01314,195024,179052,199577,6060,201151
3.51428,0.01314,195251,179226,199654,6124,201350
3.52285,0.01314,195433,179221,199655,6099,201451
3.53142,0.08241,195468,179377,199705,6023,201503
3.53999,0.08241,195364,179266,199756,6066,201466
3.54857,0.00000,195283,179348,199827,6092,201566
3.55714,0.02700,195064,179295,199858,6068,201533
3.56571,0.04085,194942,179283,199914,6027,201523
3.57428,0.00000,194825,179249,199910,6085,201527
3.58285,0.00000,194864,179239,199974,6076,201539
3.59142,0.00000,194981,179326,200095,6040,201583
3.59999,0.00000,195063,179203,200063,6006,201628
3.60857,0.00000,195301,179265,200164,6093,201717
3.61714,0.01314,194814,179164,200123,6384,201265
3.62571,0.05470,195705,179751,201273,6037,197164
3.63428,0.00000,195574,179878,201601,6003,196781
3.64285,0.00000,195611,179835,201449,5985,196641
3.65142,0.01314,195615,179956,201606,5979,196936
3.65999,0.01314,195718,179932,201593,6032,196659
3.66857,0.00000,195894,180012,201592,5938,196984
3.67714,0.04085,195587,179852,201676,6000,196722
3.68571,0.04085,195465,179644,201505,5920,196483
3.69428,0.04085,194835,179287,201495,5969,196097
3.70285,0.01314,194314,178762,201068,6005,195371
3.71142,0.01314,193558,178340,200934,6002,195049
3.71999,0.01314,192682,177810,200476,6008,194151
3.72857,0.00000,192262,177559,200229,5973,193906
3.73714,0.00000,191798,177098,200032,5987,193418
3.74571,0.00000,191725,176831,199606,5939,193065
3.75428,0.01314,191222,176526,199546,6002,192884
3.76285,0.00000,191091,176264,199251,6011,192323
3.77142,0.02700,190716,176140,199216,6000,192388
3.77999,0.02700,190116,175936,199159,6058,191632
3.78857,0.00000,189745,176139,199139,6007,191605
3.79714,0.00000,189454,176556,199286,6167,190818
3.80571,0.01314,190074,177021,199148,5988,190689
3.81428,0.01314,190360,177285,199289,6052,191073
3.82285,0.01314,191016,177369,199123,5953,190959
3.83142,0.04085,191366,177662,199322,5952,191793
3.83999,0.08241,191877,177780,199348,5952,191865
3.84857,0.08241,192548,177867,199385,5912,193096
3.85714,0.01314,192514,177964,199446,6046,193314
3.86571,0.02700,192772,178092,199391,5973,193565
3.87428,0.01314,192690,178124,199575,5992,193886
3.88285,0.01314,192668,177998,199492,6008,193648
3.89142,0.00000,192524,178073,199602,5939,193984
3.89999,0.00000,192321,177976,199632,5991,193620
3.90857,0.01314,192265,178005,199680,5976,193823
3.91714,0.00000,191870,177886,199784,6030,193526
3.92571,0.01314,192120,177978,199765,5929,193552
3.93428,0.01314,192065,178061,199952,6007,193758
3.94285,0.00000,192310,177996,199802,5974,193598
3.95142,0.00000,192390,178136,199818,5972,194023
3.95999,0.02700,192512,178113,199786,5991,193817
3.96857,0.01314,193020,178391,199746,5962,194277
3.97714,0.00000,193109,178438,199756,6042,194224
3.98571,0.01314,193426,178600,199487,5954,194367
3.99428,0.00000,193252,178659,199633,6056,194528
4.00285,0.00000,193346,178630,199447,6033,194286
4.01142,0.00000,193241,178640,199514,6021,194429
4.01999,0.02700,193003,178579,199515,6018,193814
4.02857,0.01314,193058,178723,199418,6033,193921
4.03714,0.00000,192627,178918,199422,6081,192970
4.04571,0.01314,192826,178988,199262,5959,192772
4.05428,0.01314,192709,178985,199423,6023,193063
4.06285,0.00000,192946,178716,199203,5900,193244
4.07142,0.01314,192899,178590,199402,5924,194189
4.07999,0.02700,192959,178511,199266,5968,194391
4.08857,0.00000,193743,178836,199325,5974,194958
4.09714,0.05470,194123,178896,199308,5978,194951
4.10571,0.05470,194653,179056,199113,5998,195174
4.11428,0.02700,194631,179094,199303,6045,195592
4.12285,0.01314,194783,179092,199244,6020,195430
4.13142,0.00000,194875,179246,199359,5973,195890
4.13999,0.02700,194831,179178,199391,6044,195665
4.14857,0.06856,194994,179306,199426,5962,196047
4.15714,0.06856,194798,179255,199602,6073,195915
4.16571,0.00000,194875,179239,199419,6024,195881
4.17428,0.01314,194729,179058,199600,6022,196070
4.18285,0.02700,194745,178922,199437,6007,195817
4.19142,0.00000,194910,179072,199471,5935,196322
4.19999,0.00000,195250,179136,199402,6007,196186
4.20857,0.00000,195844,179311,199387,5966,196836
4.21714,0.01314,196013,177902,199715,5982,198017
4.22571,0.00000,196414,178016,199725,5999,198263
4.23428,0.02700,196279,178199,199843,6001,198352
4.24285,0.01314,196135,178089,199747,5965,198208
4.25142,0.09626,195948,178249,199915,5948,198351
4.25999,0.09626,195774,178100,199965,5927,198135
4.26857,0.00000,195820,178122,199969,5990,198341
4.27714,0.01314,195338,177920,200121,5960,198137
4.28571,0.00000,195359,177685,199940,5929,198028
4.29428,0.02700,195045,177493,200034,5988,198067
4.30285,0.06856,195107,177313,199878,5960,197832
4.31142,0.06856,195336,177398,199969,5951,198061
4.31999,0.01314,195326,177236,199895,5936,197837
4.32857,0.01314,195632,177396,199781,5978,198157
4.33714,0.01314,195482,177277,199871,5967,198066
4.34571,0.01314,195644,177344,199787,5950,198107
4.35428,0.00000,195418,177349,199905,5939,198205
4.36285,0.00000,195262,177137,199852,5997,197958
4.37142,0.01314,195086,177127,199928,5930,198142
4.37999,0.01314,194816,176826,199943,5941,197793
4.38857,0.00000,194865,176783,199899,5960,197904
4.39714,0.00000,194624,176595,199952,5917,197752
4.40571,0.00000,194785,176453,199807,5871,197768
4.41428,0.00000,194841,176279,199855,5919,198007
4.42285,0.01314,194990,176139,199656,5985,197869
4.43142,0.02700,195016,176293,199518,5923,197915
4.43999,0.01314,194866,176040,199310,5987,197515
4.44857,0.01314,194975,176074,198991,6000,197341
4.45714,0.00000,194588,175719,198858,5985,196958
4.46571,0.00000,194219,175548,198483,6073,196412
4.47428,0.00000,193322,175456,198490,6024,195952
4.48285,0.02700,192524,174967,198238,5980,195155
4.49142,0.01314,191804,174592,198265,5919,194848
4.50000,0.00000,191235,173867,198136,5929,194108
4.50857,0.00000,191016,173455,197969,5961,193921
4.51714,0.00000,190730,172859,197926,5877,193593
4.52571,0.00000,191322,172433,197637,5821,193493
4.53428,0.00000,191806,172220,197581,5809,193561
4.54285,0.02700,192478,172238,197279,5903,193611
4.55142,0.01314,193085,172862,197243,5961,193981
4.55999,0.00000,193532,173000,197004,5957,193878
4.56857,0.00000,194015,173522,196996,6042,194389
4.57714,0.02700,194051,173788,197150,5952,194580
4.58571,0.00000,194302,174004,197141,5990,194762
4.59428,0.13782,194106,174255,197429,5978,194969
4.60285,0.01314,194056,174033,197417,5941,194842
4.61142,0.00000,194000,173979,197599,5913,194886
4.61999,0.00000,193762,173544,197613,5936,194463
4.62857,0.00000,193942,173076,197399,5848,194184
4.63714,0.01314,193975,172637,197587,5902,193974
4.64571,0.00000,194502,172528,197482,5922,193923
4.65428,0.00000,194420,172307,197605,5797,193706
4.66285,0.00000,194847,171930,197078,5955,193231
4.67142,0.00000,195015,172210,197105,5954,193552
4.67999,0.00000,195008,172320,197093,5971,193646
4.68857,0.00000,195180,172798,197027,6025,194030
4.69714,0.00000,195173,173039,197107,5936,194220
4.70571,0.00000,195391,173154,196970,5971,194286
4.71428,0.00000,195363,173267,197027,5910,194399
4.72285,0.00000,195309,172957,196854,5956,194102
4.73142,0.01314,195267,173008,196870,5921,194167
4.73999,0.02700,195059,172608,196800,5954,193766
